,Time Stamp,Sensor 1,Sensor 2,Sensor 3,Sensor 4
2383,2023-03-31 10:57:57.694083,"(-171.0, 96.0, 84.0)","(-168.0, 663.0, 1192.0)","(-150.0, -128.0, -26.0)","(-205.0, -108.0, -231.0)"
2384,2023-03-31 10:57:57.714246,"(-188.0, 46.0, 79.0)","(-224.0, 638.0, 1217.0)","(-111.0, -151.0, -42.0)","(-205.0, -133.0, -189.0)"
2385,2023-03-31 10:57:57.734581,"(-177.0, 90.0, 84.0)","(-232.0, 652.0, 1261.0)","(-165.0, -180.0, -76.0)","(-162.0, -70.0, -170.0)"
2386,2023-03-31 10:57:57.755129,"(-171.0, 68.0, 77.0)","(-187.0, 711.0, 1268.0)","(-153.0, -158.0, -54.0)","(-225.0, -104.0, -138.0)"
2387,2023-03-31 10:57:57.755209,"(-183.0, 88.0, 83.0)","(-197.0, 620.0, 1239.0)","(-122.0, -141.0, -95.0)","(-247.0, -93.0, -141.0)"
2388,2023-03-31 10:57:57.775811,"(-155.0, 15.0, 64.0)","(-219.0, 657.0, 1219.0)","(-90.0, -126.0, -59.0)","(-182.0, -74.0, -165.0)"
2389,2023-03-31 10:57:57.794320,"(-158.0, 6.0, 70.0)","(-246.0, 694.0, 1226.0)","(-129.0, -101.0, -42.0)","(-163.0, -44.0, -179.0)"
2390,2023-03-31 10:57:57.812945,"(-200.0, 59.0, 74.0)","(-190.0, 692.0, 1200.0)","(-97.0, -95.0, -49.0)","(-222.0, -52.0, -175.0)"
2391,2023-03-31 10:57:57.832460,"(-173.0, 47.0, 78.0)","(-216.0, 685.0, 1204.0)","(-140.0, -86.0, -45.0)","(-184.0, -61.0, -153.0)"
2392,2023-03-31 10:57:57.852572,"(-175.0, -9.0, 49.0)","(-221.0, 687.0, 1198.0)","(-87.0, -56.0, -87.0)","(-158.0, -14.0, -153.0)"
2393,2023-03-31 10:57:57.852666,"(-147.0, -19.0, 14.0)","(-201.0, 674.0, 1210.0)","(-96.0, -1.0, -64.0)","(-140.0, 2.0, -122.0)"
2394,2023-03-31 10:57:57.872678,"(-147.0, -48.0, 35.0)","(-182.0, 720.0, 1230.0)","(-70.0, -63.0, -89.0)","(-128.0, -16.0, -129.0)"
2395,2023-03-31 10:57:57.894497,"(-119.0, -11.0, 22.0)","(-173.0, 659.0, 1245.0)","(-95.0, 2.0, -54.0)","(-129.0, -16.0, -111.0)"
2396,2023-03-31 10:57:57.913321,"(-73.0, -39.0, 21.0)","(-233.0, 675.0, 1273.0)","(-42.0, -26.0, -42.0)","(-95.0, 41.0, -125.0)"
2397,2023-03-31 10:57:57.913387,"(-114.0, 13.0, 3.0)","(-155.0, 685.0, 1288.0)","(-41.0, -39.0, -26.0)","(-132.0, 0.0, -128.0)"
2398,2023-03-31 10:57:57.932507,"(-76.0, -17.0, 62.0)","(-166.0, 629.0, 1271.0)","(-38.0, -76.0, -65.0)","(-130.0, -20.0, -192.0)"
2399,2023-03-31 10:57:57.952453,"(-75.0, 41.0, 10.0)","(-219.0, 651.0, 1298.0)","(-36.0, -38.0, -54.0)","(-107.0, -27.0, -132.0)"
2400,2023-03-31 10:57:57.972809,"(-65.0, 68.0, 22.0)","(-139.0, 628.0, 1346.0)","(-51.0, -147.0, -68.0)","(-85.0, -87.0, -209.0)"
2401,2023-03-31 10:57:57.993069,"(-95.0, 94.0, 93.0)","(-173.0, 616.0, 1291.0)","(-58.0, -170.0, -51.0)","(-127.0, -102.0, -165.0)"
2402,2023-03-31 10:57:57.993129,"(-75.0, 116.0, 43.0)","(-162.0, 646.0, 1336.0)","(-41.0, -178.0, -17.0)","(-103.0, -145.0, -172.0)"
2403,2023-03-31 10:57:58.011119,"(-103.0, 121.0, 92.0)","(-168.0, 595.0, 1374.0)","(-93.0, -198.0, -61.0)","(-132.0, -169.0, -190.0)"
2404,2023-03-31 10:57:58.029576,"(-82.0, 178.0, 97.0)","(-189.0, 615.0, 1394.0)","(-53.0, -243.0, 9.0)","(-117.0, -217.0, -243.0)"
2405,2023-03-31 10:57:58.048678,"(-145.0, 232.0, 96.0)","(-139.0, 636.0, 1453.0)","(-89.0, -224.0, 18.0)","(-161.0, -207.0, -246.0)"
2406,2023-03-31 10:57:58.068312,"(-110.0, 213.0, 102.0)","(-198.0, 652.0, 1452.0)","(-129.0, -279.0, 11.0)","(-153.0, -273.0, -173.0)"
2407,2023-03-31 10:57:58.088692,"(-170.0, 238.0, 100.0)","(-158.0, 644.0, 1451.0)","(-139.0, -257.0, -1.0)","(-243.0, -253.0, -172.0)"
2408,2023-03-31 10:57:58.088776,"(-153.0, 256.0, 101.0)","(-158.0, 702.0, 1496.0)","(-149.0, -296.0, 51.0)","(-264.0, -330.0, -148.0)"
2409,2023-03-31 10:57:58.108782,"(-237.0, 354.0, 79.0)","(-169.0, 761.0, 1485.0)","(-216.0, -312.0, 58.0)","(-249.0, -405.0, -170.0)"
2410,2023-03-31 10:57:58.127905,"(-246.0, 343.0, 83.0)","(-238.0, 754.0, 1534.0)","(-213.0, -313.0, 104.0)","(-301.0, -337.0, -144.0)"
2411,2023-03-31 10:57:58.148204,"(-268.0, 381.0, 14.0)","(-308.0, 787.0, 1549.0)","(-236.0, -280.0, 123.0)","(-311.0, -337.0, -124.0)"
2412,2023-03-31 10:57:58.168462,"(-337.0, 399.0, 74.0)","(-358.0, 915.0, 1569.0)","(-234.0, -271.0, 111.0)","(-346.0, -400.0, -146.0)"
2413,2023-03-31 10:57:58.168539,"(-323.0, 414.0, -2.0)","(-367.0, 937.0, 1545.0)","(-268.0, -255.0, 146.0)","(-334.0, -426.0, -83.0)"
2414,2023-03-31 10:57:58.188945,"(-320.0, 386.0, 21.0)","(-386.0, 953.0, 1498.0)","(-290.0, -245.0, 178.0)","(-370.0, -431.0, -83.0)"
2415,2023-03-31 10:57:58.209030,"(-313.0, 419.0, 12.0)","(-372.0, 1027.0, 1508.0)","(-221.0, -226.0, 185.0)","(-400.0, -372.0, -69.0)"
2416,2023-03-31 10:57:58.228910,"(-351.0, 442.0, -33.0)","(-335.0, 1064.0, 1477.0)","(-268.0, -227.0, 201.0)","(-362.0, -445.0, -95.0)"
2417,2023-03-31 10:57:58.249111,"(-316.0, 421.0, -44.0)","(-293.0, 1102.0, 1469.0)","(-274.0, -193.0, 183.0)","(-355.0, -402.0, -33.0)"
2418,2023-03-31 10:57:58.249199,"(-351.0, 434.0, -63.0)","(-361.0, 1177.0, 1496.0)","(-263.0, -154.0, 202.0)","(-374.0, -426.0, -11.0)"
2419,2023-03-31 10:57:58.269038,"(-327.0, 460.0, -57.0)","(-361.0, 1143.0, 1401.0)","(-279.0, -153.0, 210.0)","(-341.0, -420.0, -24.0)"
2420,2023-03-31 10:57:58.288932,"(-364.0, 380.0, -88.0)","(-413.0, 1155.0, 1403.0)","(-235.0, -154.0, 210.0)","(-375.0, -439.0, -12.0)"
2421,2023-03-31 10:57:58.309206,"(-317.0, 426.0, -75.0)","(-367.0, 1156.0, 1359.0)","(-262.0, -76.0, 221.0)","(-361.0, -422.0, 49.0)"
2422,2023-03-31 10:57:58.329533,"(-322.0, 427.0, -97.0)","(-305.0, 1211.0, 1391.0)","(-246.0, -130.0, 242.0)","(-352.0, -422.0, 40.0)"
2423,2023-03-31 10:57:58.329612,"(-328.0, 413.0, -58.0)","(-295.0, 1253.0, 1428.0)","(-209.0, -75.0, 235.0)","(-336.0, -409.0, 39.0)"
2424,2023-03-31 10:57:58.349661,"(-330.0, 457.0, -135.0)","(-256.0, 1286.0, 1408.0)","(-183.0, -124.0, 211.0)","(-317.0, -435.0, 70.0)"
2425,2023-03-31 10:57:58.369894,"(-322.0, 428.0, -132.0)","(-261.0, 1294.0, 1384.0)","(-190.0, -92.0, 237.0)","(-268.0, -448.0, 43.0)"
2426,2023-03-31 10:57:58.389992,"(-272.0, 404.0, -100.0)","(-238.0, 1283.0, 1421.0)","(-196.0, -62.0, 256.0)","(-281.0, -376.0, 59.0)"
2427,2023-03-31 10:57:58.390079,"(-275.0, 417.0, -142.0)","(-235.0, 1263.0, 1361.0)","(-186.0, -54.0, 260.0)","(-251.0, -382.0, 93.0)"
2428,2023-03-31 10:57:58.409762,"(-261.0, 382.0, -127.0)","(-194.0, 1288.0, 1322.0)","(-210.0, 55.0, 248.0)","(-252.0, -369.0, 64.0)"
2429,2023-03-31 10:57:58.429906,"(-255.0, 421.0, -156.0)","(-125.0, 1286.0, 1290.0)","(-164.0, 43.0, 283.0)","(-232.0, -381.0, 96.0)"
2430,2023-03-31 10:57:58.449942,"(-214.0, 362.0, -182.0)","(-76.0, 1273.0, 1222.0)","(-116.0, 59.0, 221.0)","(-164.0, -367.0, 144.0)"
2431,2023-03-31 10:57:58.470525,"(-218.0, 325.0, -154.0)","(-4.0, 1217.0, 1203.0)","(-85.0, 60.0, 252.0)","(-175.0, -327.0, 102.0)"
2432,2023-03-31 10:57:58.470616,"(-174.0, 340.0, -152.0)","(66.0, 1218.0, 1202.0)","(-76.0, 34.0, 250.0)","(-136.0, -347.0, 112.0)"
2433,2023-03-31 10:57:58.490474,"(-162.0, 351.0, -217.0)","(79.0, 1237.0, 1269.0)","(-87.0, 76.0, 228.0)","(-152.0, -341.0, 121.0)"
2434,2023-03-31 10:57:58.511079,"(-146.0, 319.0, -171.0)","(75.0, 1244.0, 1300.0)","(-23.0, 73.0, 197.0)","(-119.0, -312.0, 125.0)"
2435,2023-03-31 10:57:58.530972,"(-150.0, 329.0, -209.0)","(58.0, 1205.0, 1344.0)","(-73.0, 121.0, 250.0)","(-153.0, -323.0, 128.0)"
2436,2023-03-31 10:57:58.550922,"(-145.0, 310.0, -232.0)","(-41.0, 1234.0, 1326.0)","(-59.0, 107.0, 198.0)","(-127.0, -293.0, 107.0)"
2437,2023-03-31 10:57:58.550999,"(-106.0, 288.0, -228.0)","(-46.0, 1195.0, 1354.0)","(-32.0, 113.0, 214.0)","(-107.0, -250.0, 132.0)"
2438,2023-03-31 10:57:58.571058,"(-102.0, 231.0, -224.0)","(-22.0, 1130.0, 1319.0)","(15.0, 84.0, 189.0)","(-64.0, -236.0, 56.0)"
2439,2023-03-31 10:57:58.590576,"(-100.0, 238.0, -200.0)","(10.0, 1144.0, 1260.0)","(-8.0, 121.0, 198.0)","(-87.0, -251.0, 104.0)"
2440,2023-03-31 10:57:58.610589,"(-74.0, 229.0, -196.0)","(62.0, 1052.0, 1184.0)","(-4.0, 114.0, 180.0)","(-25.0, -222.0, 101.0)"
2441,2023-03-31 10:57:58.630290,"(-59.0, 209.0, -140.0)","(135.0, 1026.0, 1133.0)","(68.0, 99.0, 125.0)","(-21.0, -175.0, 94.0)"
2442,2023-03-31 10:57:58.630401,"(-16.0, 197.0, -152.0)","(118.0, 973.0, 1092.0)","(71.0, 95.0, 115.0)","(10.0, -175.0, 39.0)"
2443,2023-03-31 10:57:58.649922,"(-8.0, 149.0, -144.0)","(176.0, 950.0, 1047.0)","(50.0, 50.0, 139.0)","(22.0, -167.0, -3.0)"
2444,2023-03-31 10:57:58.669844,"(-2.0, 143.0, -139.0)","(191.0, 841.0, 998.0)","(35.0, 45.0, 100.0)","(69.0, -158.0, 17.0)"
2445,2023-03-31 10:57:58.689735,"(5.0, 121.0, -94.0)","(223.0, 824.0, 1017.0)","(38.0, 52.0, 70.0)","(45.0, -153.0, 32.0)"
2446,2023-03-31 10:57:58.710127,"(46.0, 142.0, -76.0)","(173.0, 782.0, 975.0)","(77.0, -2.0, 63.0)","(57.0, -146.0, -42.0)"
2447,2023-03-31 10:57:58.710201,"(7.0, 171.0, -48.0)","(187.0, 749.0, 1031.0)","(93.0, -84.0, 45.0)","(-21.0, -129.0, -77.0)"
2448,2023-03-31 10:57:58.728879,"(32.0, 136.0, -39.0)","(237.0, 775.0, 1007.0)","(104.0, -66.0, 61.0)","(22.0, -165.0, -29.0)"
2449,2023-03-31 10:57:58.747996,"(52.0, 188.0, -36.0)","(203.0, 704.0, 1020.0)","(92.0, -47.0, 49.0)","(-2.0, -190.0, -79.0)"
2450,2023-03-31 10:57:58.766799,"(34.0, 195.0, 29.0)","(161.0, 722.0, 1006.0)","(61.0, -83.0, 1.0)","(-6.0, -202.0, -82.0)"
2451,2023-03-31 10:57:58.786764,"(27.0, 188.0, 11.0)","(178.0, 676.0, 1055.0)","(60.0, -113.0, 74.0)","(15.0, -178.0, -103.0)"
2452,2023-03-31 10:57:58.786845,"(-10.0, 198.0, -18.0)","(136.0, 756.0, 1101.0)","(66.0, -164.0, 48.0)","(-22.0, -212.0, -109.0)"
2453,2023-03-31 10:57:58.806912,"(28.0, 177.0, 28.0)","(117.0, 688.0, 1088.0)","(68.0, -153.0, 30.0)","(-20.0, -245.0, -150.0)"
2454,2023-03-31 10:57:58.826634,"(3.0, 245.0, 12.0)","(101.0, 714.0, 1142.0)","(29.0, -168.0, 42.0)","(8.0, -238.0, -155.0)"
2455,2023-03-31 10:57:58.846424,"(5.0, 249.0, 32.0)","(94.0, 683.0, 1148.0)","(47.0, -169.0, 64.0)","(-27.0, -310.0, -133.0)"
2456,2023-03-31 10:57:58.866399,"(-48.0, 273.0, 42.0)","(82.0, 755.0, 1176.0)","(87.0, -202.0, 69.0)","(-37.0, -302.0, -149.0)"
2457,2023-03-31 10:57:58.866487,"(-17.0, 268.0, 28.0)","(97.0, 735.0, 1250.0)","(-2.0, -200.0, 107.0)","(-44.0, -309.0, -121.0)"
2458,2023-03-31 10:57:58.886226,"(-66.0, 261.0, 47.0)","(13.0, 736.0, 1212.0)","(23.0, -252.0, 92.0)","(-100.0, -325.0, -190.0)"
2459,2023-03-31 10:57:58.906400,"(-67.0, 268.0, 44.0)","(-31.0, 760.0, 1294.0)","(-61.0, -282.0, 73.0)","(-120.0, -360.0, -139.0)"
2460,2023-03-31 10:57:58.925848,"(-125.0, 336.0, 64.0)","(-160.0, 774.0, 1300.0)","(-79.0, -268.0, 58.0)","(-144.0, -343.0, -151.0)"
2461,2023-03-31 10:57:58.946137,"(-111.0, 320.0, 66.0)","(-254.0, 765.0, 1382.0)","(-106.0, -303.0, 108.0)","(-137.0, -311.0, -139.0)"
2462,2023-03-31 10:57:58.946227,"(-192.0, 309.0, 58.0)","(-274.0, 765.0, 1331.0)","(-152.0, -269.0, 95.0)","(-207.0, -327.0, -190.0)"
2463,2023-03-31 10:57:58.966779,"(-231.0, 228.0, 90.0)","(-298.0, 723.0, 1389.0)","(-120.0, -247.0, 34.0)","(-207.0, -304.0, -166.0)"
2464,2023-03-31 10:57:58.985083,"(-195.0, 244.0, 83.0)","(-283.0, 751.0, 1388.0)","(-189.0, -301.0, 22.0)","(-228.0, -237.0, -199.0)"
2465,2023-03-31 10:57:59.004582,"(-204.0, 186.0, 114.0)","(-350.0, 697.0, 1408.0)","(-160.0, -251.0, 38.0)","(-245.0, -180.0, -212.0)"
2466,2023-03-31 10:57:59.024451,"(-221.0, 185.0, 93.0)","(-309.0, 672.0, 1396.0)","(-202.0, -214.0, 15.0)","(-251.0, -175.0, -153.0)"
2467,2023-03-31 10:57:59.024527,"(-263.0, 162.0, 108.0)","(-286.0, 634.0, 1392.0)","(-197.0, -196.0, -27.0)","(-321.0, -121.0, -168.0)"
2468,2023-03-31 10:57:59.044533,"(-260.0, 127.0, 98.0)","(-271.0, 665.0, 1432.0)","(-250.0, -206.0, -48.0)","(-316.0, -118.0, -133.0)"
2469,2023-03-31 10:57:59.064294,"(-322.0, 78.0, 38.0)","(-314.0, 696.0, 1406.0)","(-261.0, -162.0, -4.0)","(-302.0, -73.0, -174.0)"
2470,2023-03-31 10:57:59.084268,"(-294.0, 71.0, 81.0)","(-365.0, 681.0, 1384.0)","(-257.0, -142.0, -59.0)","(-340.0, -99.0, -152.0)"
2471,2023-03-31 10:57:59.104091,"(-304.0, 65.0, 36.0)","(-336.0, 690.0, 1334.0)","(-309.0, -109.0, -23.0)","(-364.0, -50.0, -194.0)"
2472,2023-03-31 10:57:59.104178,"(-292.0, 87.0, 78.0)","(-338.0, 653.0, 1364.0)","(-285.0, -128.0, -28.0)","(-376.0, -9.0, -170.0)"
2473,2023-03-31 10:57:59.124231,"(-293.0, 70.0, 67.0)","(-406.0, 699.0, 1365.0)","(-298.0, -66.0, -57.0)","(-368.0, -23.0, -168.0)"
2474,2023-03-31 10:57:59.143757,"(-341.0, 60.0, 10.0)","(-343.0, 640.0, 1367.0)","(-295.0, -121.0, -34.0)","(-400.0, -16.0, -146.0)"
2475,2023-03-31 10:57:59.162983,"(-311.0, 31.0, 35.0)","(-352.0, 704.0, 1371.0)","(-329.0, -91.0, -22.0)","(-405.0, -6.0, -151.0)"
2476,2023-03-31 10:57:59.183004,"(-335.0, 29.0, 32.0)","(-339.0, 755.0, 1342.0)","(-345.0, -107.0, -48.0)","(-386.0, -28.0, -160.0)"
2477,2023-03-31 10:57:59.183086,"(-359.0, 47.0, 61.0)","(-335.0, 721.0, 1367.0)","(-359.0, -77.0, -30.0)","(-445.0, -79.0, -168.0)"
2478,2023-03-31 10:57:59.203113,"(-394.0, 40.0, 28.0)","(-372.0, 720.0, 1322.0)","(-321.0, -23.0, -10.0)","(-392.0, -76.0, -142.0)"
2479,2023-03-31 10:57:59.223138,"(-354.0, 83.0, 36.0)","(-331.0, 724.0, 1341.0)","(-354.0, -45.0, -9.0)","(-412.0, -63.0, -115.0)"
2480,2023-03-31 10:57:59.243100,"(-367.0, 70.0, 59.0)","(-349.0, 758.0, 1330.0)","(-314.0, -39.0, -10.0)","(-406.0, -83.0, -157.0)"
2481,2023-03-31 10:57:59.263023,"(-351.0, 71.0, 46.0)","(-379.0, 756.0, 1360.0)","(-314.0, -40.0, -38.0)","(-390.0, -60.0, -124.0)"
2482,2023-03-31 10:57:59.263112,"(-360.0, 37.0, 24.0)","(-337.0, 753.0, 1324.0)","(-307.0, -111.0, 2.0)","(-414.0, -27.0, -86.0)"
2483,2023-03-31 10:57:59.282831,"(-363.0, 68.0, 57.0)","(-392.0, 761.0, 1291.0)","(-307.0, -99.0, -30.0)","(-362.0, -71.0, -153.0)"
2484,2023-03-31 10:57:59.302510,"(-331.0, 99.0, 74.0)","(-397.0, 774.0, 1322.0)","(-327.0, -114.0, 3.0)","(-410.0, -83.0, -150.0)"
2485,2023-03-31 10:57:59.322968,"(-360.0, 105.0, 71.0)","(-376.0, 800.0, 1337.0)","(-299.0, -124.0, -30.0)","(-414.0, -89.0, -118.0)"
2486,2023-03-31 10:57:59.343345,"(-371.0, 119.0, 84.0)","(-367.0, 770.0, 1332.0)","(-280.0, -184.0, 27.0)","(-395.0, -152.0, -150.0)"
2487,2023-03-31 10:57:59.343426,"(-401.0, 152.0, 59.0)","(-326.0, 833.0, 1309.0)","(-306.0, -115.0, 24.0)","(-374.0, -144.0, -175.0)"
2488,2023-03-31 10:57:59.363575,"(-372.0, 159.0, 83.0)","(-258.0, 776.0, 1212.0)","(-320.0, -163.0, 45.0)","(-409.0, -161.0, -188.0)"
2489,2023-03-31 10:57:59.383741,"(-354.0, 141.0, 61.0)","(-255.0, 820.0, 1210.0)","(-302.0, -101.0, 19.0)","(-451.0, -163.0, -171.0)"
2490,2023-03-31 10:57:59.403852,"(-378.0, 191.0, 29.0)","(-322.0, 834.0, 1214.0)","(-287.0, -200.0, 51.0)","(-419.0, -182.0, -171.0)"
2491,2023-03-31 10:57:59.424192,"(-382.0, 208.0, 31.0)","(-339.0, 818.0, 1223.0)","(-295.0, -188.0, 16.0)","(-352.0, -227.0, -168.0)"
2492,2023-03-31 10:57:59.424290,"(-362.0, 219.0, 42.0)","(-336.0, 868.0, 1245.0)","(-271.0, -173.0, 45.0)","(-395.0, -212.0, -159.0)"
2493,2023-03-31 10:57:59.444377,"(-309.0, 231.0, 60.0)","(-347.0, 896.0, 1263.0)","(-302.0, -231.0, 56.0)","(-341.0, -272.0, -132.0)"
2494,2023-03-31 10:57:59.464713,"(-339.0, 260.0, 123.0)","(-335.0, 929.0, 1315.0)","(-260.0, -197.0, 69.0)","(-368.0, -288.0, -155.0)"
2495,2023-03-31 10:57:59.483377,"(-351.0, 264.0, 96.0)","(-314.0, 950.0, 1322.0)","(-303.0, -219.0, 59.0)","(-382.0, -321.0, -106.0)"
2496,2023-03-31 10:57:59.503075,"(-348.0, 302.0, 86.0)","(-277.0, 971.0, 1326.0)","(-318.0, -210.0, 103.0)","(-377.0, -338.0, -166.0)"
2497,2023-03-31 10:57:59.503160,"(-350.0, 305.0, 83.0)","(-285.0, 957.0, 1309.0)","(-263.0, -237.0, 126.0)","(-372.0, -366.0, -133.0)"
2498,2023-03-31 10:57:59.523229,"(-354.0, 340.0, 37.0)","(-241.0, 1011.0, 1239.0)","(-271.0, -227.0, 139.0)","(-381.0, -376.0, -117.0)"
2499,2023-03-31 10:57:59.543468,"(-331.0, 376.0, 45.0)","(-257.0, 999.0, 1260.0)","(-233.0, -173.0, 173.0)","(-332.0, -396.0, -107.0)"
2500,2023-03-31 10:57:59.563935,"(-271.0, 433.0, 26.0)","(-194.0, 1062.0, 1275.0)","(-238.0, -258.0, 156.0)","(-322.0, -405.0, -92.0)"
2501,2023-03-31 10:57:59.584316,"(-292.0, 405.0, 13.0)","(-254.0, 1049.0, 1306.0)","(-245.0, -225.0, 200.0)","(-317.0, -396.0, -76.0)"
2502,2023-03-31 10:57:59.584400,"(-263.0, 453.0, 25.0)","(-181.0, 1058.0, 1323.0)","(-233.0, -240.0, 200.0)","(-288.0, -433.0, -122.0)"
2503,2023-03-31 10:57:59.604609,"(-271.0, 429.0, -17.0)","(-159.0, 1074.0, 1272.0)","(-228.0, -215.0, 238.0)","(-327.0, -473.0, -46.0)"
2504,2023-03-31 10:57:59.624890,"(-238.0, 449.0, -6.0)","(-164.0, 1131.0, 1284.0)","(-154.0, -241.0, 212.0)","(-224.0, -466.0, -71.0)"
2505,2023-03-31 10:57:59.644935,"(-253.0, 465.0, -36.0)","(-99.0, 1085.0, 1282.0)","(-132.0, -241.0, 210.0)","(-265.0, -478.0, -63.0)"
2506,2023-03-31 10:57:59.645016,"(-178.0, 441.0, 5.0)","(-49.0, 1099.0, 1255.0)","(-110.0, -208.0, 223.0)","(-219.0, -492.0, -7.0)"
2507,2023-03-31 10:57:59.664918,"(-190.0, 441.0, -23.0)","(82.0, 1053.0, 1251.0)","(-77.0, -194.0, 239.0)","(-180.0, -486.0, -3.0)"
2508,2023-03-31 10:57:59.685205,"(-147.0, 452.0, -31.0)","(150.0, 1062.0, 1228.0)","(-64.0, -147.0, 231.0)","(-144.0, -487.0, -45.0)"
2509,2023-03-31 10:57:59.705621,"(-171.0, 437.0, -68.0)","(182.0, 1029.0, 1149.0)","(-24.0, -222.0, 220.0)","(-134.0, -458.0, -29.0)"
2510,2023-03-31 10:57:59.726206,"(-101.0, 449.0, -42.0)","(206.0, 1043.0, 1187.0)","(-44.0, -150.0, 201.0)","(-123.0, -436.0, 15.0)"
2511,2023-03-31 10:57:59.726293,"(-110.0, 428.0, -66.0)","(214.0, 1023.0, 1202.0)","(-10.0, -177.0, 237.0)","(-121.0, -478.0, 24.0)"
2512,2023-03-31 10:57:59.746584,"(-94.0, 443.0, -83.0)","(189.0, 1061.0, 1183.0)","(-4.0, -135.0, 213.0)","(-85.0, -443.0, 10.0)"
2513,2023-03-31 10:57:59.766552,"(-100.0, 455.0, -125.0)","(215.0, 1068.0, 1157.0)","(-6.0, -61.0, 202.0)","(-86.0, -408.0, 7.0)"
2514,2023-03-31 10:57:59.786761,"(-63.0, 428.0, -133.0)","(221.0, 1018.0, 1191.0)","(-25.0, -147.0, 223.0)","(-119.0, -413.0, 46.0)"
2515,2023-03-31 10:57:59.786842,"(-57.0, 400.0, -86.0)","(245.0, 996.0, 1107.0)","(-24.0, -106.0, 209.0)","(-85.0, -407.0, 67.0)"
2516,2023-03-31 10:57:59.806836,"(-71.0, 434.0, -57.0)","(231.0, 1033.0, 1133.0)","(-12.0, -106.0, 210.0)","(-44.0, -380.0, 20.0)"
2517,2023-03-31 10:57:59.826898,"(-57.0, 399.0, -89.0)","(200.0, 1003.0, 1126.0)","(8.0, -122.0, 209.0)","(-55.0, -389.0, -4.0)"
2518,2023-03-31 10:57:59.846880,"(-69.0, 369.0, -112.0)","(220.0, 979.0, 1128.0)","(10.0, -97.0, 160.0)","(-45.0, -386.0, -1.0)"
2519,2023-03-31 10:57:59.866579,"(-78.0, 362.0, -115.0)","(168.0, 976.0, 1181.0)","(26.0, -130.0, 173.0)","(-55.0, -401.0, 31.0)"
2520,2023-03-31 10:57:59.866670,"(-66.0, 369.0, -119.0)","(156.0, 1005.0, 1173.0)","(-12.0, -100.0, 170.0)","(-63.0, -374.0, 1.0)"
2521,2023-03-31 10:57:59.886396,"(-67.0, 397.0, -45.0)","(134.0, 1024.0, 1189.0)","(-5.0, -172.0, 201.0)","(-54.0, -414.0, -15.0)"
2522,2023-03-31 10:57:59.906080,"(-74.0, 391.0, -96.0)","(177.0, 1017.0, 1192.0)","(-22.0, -113.0, 183.0)","(-98.0, -388.0, -14.0)"
2523,2023-03-31 10:57:59.926241,"(-87.0, 361.0, -90.0)","(137.0, 953.0, 1225.0)","(11.0, -126.0, 183.0)","(-125.0, -430.0, -19.0)"
2524,2023-03-31 10:57:59.945490,"(-90.0, 417.0, -66.0)","(154.0, 947.0, 1222.0)","(-7.0, -143.0, 226.0)","(-99.0, -406.0, -14.0)"
2525,2023-03-31 10:57:59.945568,"(-112.0, 410.0, -47.0)","(141.0, 969.0, 1277.0)","(-34.0, -185.0, 230.0)","(-117.0, -452.0, -28.0)"
2526,2023-03-31 10:57:59.965318,"(-74.0, 433.0, -46.0)","(101.0, 960.0, 1293.0)","(-7.0, -188.0, 216.0)","(-156.0, -462.0, -20.0)"
2527,2023-03-31 10:57:59.985215,"(-165.0, 466.0, -36.0)","(23.0, 996.0, 1345.0)","(-99.0, -254.0, 231.0)","(-129.0, -446.0, -59.0)"
2528,2023-03-31 10:58:00.005344,"(-151.0, 482.0, 5.0)","(0.0, 940.0, 1384.0)","(-125.0, -195.0, 215.0)","(-193.0, -465.0, -64.0)"
2529,2023-03-31 10:58:00.025421,"(-224.0, 463.0, -21.0)","(-33.0, 997.0, 1364.0)","(-113.0, -193.0, 186.0)","(-194.0, -455.0, -30.0)"
2530,2023-03-31 10:58:00.025499,"(-224.0, 463.0, -12.0)","(-132.0, 1002.0, 1422.0)","(-146.0, -210.0, 201.0)","(-231.0, -438.0, -19.0)"
2531,2023-03-31 10:58:00.043765,"(-211.0, 449.0, -44.0)","(-132.0, 964.0, 1469.0)","(-217.0, -215.0, 210.0)","(-262.0, -428.0, -88.0)"
2532,2023-03-31 10:58:00.063426,"(-269.0, 430.0, -5.0)","(-246.0, 1002.0, 1515.0)","(-190.0, -219.0, 233.0)","(-261.0, -413.0, -53.0)"
2533,2023-03-31 10:58:00.082835,"(-271.0, 448.0, 13.0)","(-292.0, 984.0, 1520.0)","(-250.0, -223.0, 171.0)","(-319.0, -413.0, -29.0)"
2534,2023-03-31 10:58:00.102583,"(-289.0, 452.0, 15.0)","(-374.0, 1025.0, 1520.0)","(-275.0, -218.0, 203.0)","(-326.0, -415.0, -95.0)"
2535,2023-03-31 10:58:00.122436,"(-365.0, 402.0, 5.0)","(-380.0, 976.0, 1539.0)","(-262.0, -203.0, 175.0)","(-382.0, -428.0, -1.0)"
2536,2023-03-31 10:58:00.122530,"(-358.0, 423.0, -3.0)","(-443.0, 953.0, 1554.0)","(-274.0, -202.0, 182.0)","(-408.0, -358.0, -67.0)"
2537,2023-03-31 10:58:00.143156,"(-420.0, 342.0, 12.0)","(-463.0, 966.0, 1574.0)","(-371.0, -172.0, 180.0)","(-436.0, -340.0, -84.0)"
